Customer ID;Age;Gender;Item Purchased;Category;Location;Size;Color;Season
1979;45;Male;Sunglasses;Accessories;Massachusetts;L;Magenta;Spring
1980;49;Male;Jeans;Clothing;Tennessee;L;Blue;Spring
1981;51;Male;Sandals;Footwear;Iowa;M;Green;Winter
1982;69;Male;Shoes;Footwear;Michigan;L;Violet;Summer
1983;41;Male;Sunglasses;Accessories;Kansas;M;Turquoise;Summer
1984;59;Male;Scarf;Accessories;Georgia;M;Pink;Summer
1985;26;Male;Skirt;Clothing;West Virginia;M;Black;Summer
1986;23;Male;Gloves;Accessories;Tennessee;M;Gold;Spring
1987;62;Male;Coat;Outerwear;Arkansas;L;Green;Summer
1988;69;Male;Belt;Accessories;Vermont;XL;White;Summer
1989;46;Male;Pants;Clothing;Virginia;M;Gold;Winter
1990;35;Male;Jewelry;Accessories;Maryland;S;Charcoal;Spring
1991;32;Male;Backpack;Accessories;Connecticut;L;White;Spring
1992;46;Male;Sneakers;Footwear;Missouri;M;Brown;Summer
1993;33;Male;Hoodie;Clothing;New Jersey;L;Gold;Winter
1994;32;Male;Blouse;Clothing;Arkansas;S;Purple;Spring
1995;33;Male;Sunglasses;Accessories;Nevada;M;Brown;Fall
1996;67;Male;Boots;Footwear;Missouri;S;Teal;Spring
1997;67;Male;Sneakers;Footwear;South Dakota;L;Indigo;Summer
1998;42;Male;Backpack;Accessories;Connecticut;M;Purple;Fall
1999;20;Male;Pants;Clothing;Vermont;M;Orange;Fall
2000;39;Male;Socks;Clothing;Tennessee;L;Indigo;Winter
2001;26;Male;Belt;Accessories;California;M;Lavender;Winter
2002;51;Male;Sunglasses;Accessories;Wyoming;S;Purple;Winter
2003;31;Male;Shirt;Clothing;New York;M;Red;Summer
2004;68;Male;Sneakers;Footwear;Maine;S;Blue;Spring
2005;44;Male;Shoes;Footwear;Georgia;L;Blue;Fall
2006;18;Male;Sandals;Footwear;Tennessee;M;Cyan;Winter
2007;58;Male;Scarf;Accessories;New Mexico;S;Pink;Fall
2008;26;Male;Shirt;Clothing;Virginia;M;Silver;Summer
2009;57;Male;Skirt;Clothing;Florida;M;Gray;Spring
2010;37;Male;Boots;Footwear;Alabama;M;Indigo;Summer
2011;24;Male;Sweater;Clothing;Texas;M;Maroon;Summer
2012;57;Male;Sandals;Footwear;West Virginia;M;Beige;Spring
2013;48;Male;Jeans;Clothing;Nevada;L;Green;Fall
2014;39;Male;Backpack;Accessories;Virginia;M;Peach;Winter
2015;51;Male;Skirt;Clothing;Wisconsin;L;Black;Summer
2016;57;Male;Belt;Accessories;Virginia;S;Pink;Summer
2017;53;Male;Shoes;Footwear;Maine;S;Violet;Winter
2018;70;Male;Socks;Clothing;Massachusetts;S;Green;Winter
2019;60;Male;Backpack;Accessories;Arkansas;S;Gold;Fall
2020;31;Male;Shirt;Clothing;Idaho;S;Red;Winter
2021;41;Male;Sweater;Clothing;Pennsylvania;M;Beige;Winter
2022;62;Male;Handbag;Accessories;Maine;M;Green;Winter
2023;59;Male;Jewelry;Accessories;Alabama;S;Black;Winter
2024;46;Male;Socks;Clothing;Idaho;S;Teal;Winter
2025;62;Male;Socks;Clothing;Arkansas;L;Silver;Fall
2026;42;Male;Shirt;Clothing;Delaware;M;Turquoise;Summer
2027;37;Male;Scarf;Accessories;Maine;M;Orange;Winter
2028;50;Male;Shoes;Footwear;Nebraska;S;Gold;Fall
2029;29;Male;Shoes;Footwear;Ohio;XL;Purple;Fall
2030;25;Male;Scarf;Accessories;Montana;M;Pink;Spring
2031;66;Male;Sunglasses;Accessories;New Mexico;S;Green;Summer
2032;21;Male;Socks;Clothing;North Carolina;L;Charcoal;Spring
2033;46;Male;Blouse;Clothing;South Carolina;M;Maroon;Winter
2034;57;Male;Jeans;Clothing;Illinois;L;Olive;Summer
2035;61;Male;Shorts;Clothing;Alabama;M;Peach;Spring
2036;53;Male;T-shirt;Clothing;Oklahoma;S;Yellow;Summer
2037;37;Male;Blouse;Clothing;Minnesota;S;Lavender;Winter
2038;39;Male;Belt;Accessories;Illinois;S;Green;Summer
2039;53;Male;Blouse;Clothing;Arkansas;L;Orange;Spring
2040;35;Male;T-shirt;Clothing;Minnesota;M;Olive;Spring
2041;69;Male;Jewelry;Accessories;South Carolina;XL;Gray;Spring
2042;66;Male;Jacket;Outerwear;New York;S;Lavender;Winter
2043;19;Male;Shoes;Footwear;Alabama;M;Red;Spring
2044;47;Male;Gloves;Accessories;New York;M;Charcoal;Summer
2045;49;Male;Jeans;Clothing;Missouri;L;Orange;Spring
2046;31;Male;Jewelry;Accessories;Georgia;M;Red;Fall
2047;39;Male;Pants;Clothing;Oklahoma;M;Maroon;Winter
2048;58;Male;Jewelry;Accessories;Connecticut;M;Silver;Summer
2049;45;Male;Sneakers;Footwear;Michigan;XL;Pink;Winter
2050;68;Male;Boots;Footwear;Rhode Island;L;Blue;Fall
2051;35;Male;Hat;Accessories;Mississippi;M;Teal;Summer
2052;65;Male;T-shirt;Clothing;Massachusetts;L;Black;Spring
2053;45;Male;Backpack;Accessories;New Hampshire;M;Gray;Winter
2054;19;Male;Sunglasses;Accessories;Wyoming;S;Purple;Spring
2055;65;Male;Sweater;Clothing;New Jersey;XL;Gold;Spring
2056;28;Male;Handbag;Accessories;Texas;M;Silver;Fall
2057;55;Male;Backpack;Accessories;Minnesota;L;Blue;Spring
2058;66;Male;Socks;Clothing;South Dakota;L;Yellow;Spring
2059;29;Male;Shirt;Clothing;Washington;M;Brown;Winter
2060;56;Male;Shorts;Clothing;California;XL;Beige;Spring
2061;21;Male;Belt;Accessories;Wisconsin;M;Blue;Fall
2062;32;Male;Sweater;Clothing;Michigan;S;Magenta;Summer
2063;54;Male;Coat;Outerwear;South Carolina;L;Silver;Fall
2064;61;Male;Shorts;Clothing;Indiana;M;Cyan;Fall
2065;31;Male;Shoes;Footwear;Arkansas;M;Green;Summer
2066;27;Male;Sneakers;Footwear;Oregon;M;Blue;Spring
2067;64;Male;Sneakers;Footwear;Illinois;M;Olive;Fall
2068;60;Male;Pants;Clothing;Maryland;XL;Beige;Fall
2069;70;Male;Jewelry;Accessories;Vermont;XL;Black;Summer
2070;36;Male;T-shirt;Clothing;Texas;M;Indigo;Fall
2071;56;Male;Jewelry;Accessories;Nebraska;XL;Red;Spring
2072;69;Male;Jacket;Outerwear;South Carolina;S;Yellow;Fall
2073;39;Male;Backpack;Accessories;Massachusetts;M;Beige;Winter
2074;38;Male;Belt;Accessories;Texas;S;Green;Winter
2075;36;Male;Scarf;Accessories;Florida;M;White;Summer
2076;46;Male;Sweater;Clothing;South Carolina;S;Turquoise;Fall
2077;59;Male;Gloves;Accessories;Florida;S;Indigo;Fall
2078;64;Male;Scarf;Accessories;Nebraska;L;Orange;Fall
2079;49;Male;Dress;Clothing;Hawaii;M;Blue;Spring
2080;32;Male;Jeans;Clothing;Montana;L;Violet;Summer
2081;29;Male;Sunglasses;Accessories;South Dakota;S;Gray;Fall
2082;24;Male;Coat;Outerwear;Alabama;S;Cyan;Spring
2083;41;Male;Jeans;Clothing;Arkansas;M;Yellow;Summer
2084;41;Male;Scarf;Accessories;Mississippi;L;Orange;Fall
2085;32;Male;Blouse;Clothing;Vermont;S;Brown;Summer
2086;69;Male;Jeans;Clothing;New York;M;Teal;Fall
2087;65;Male;Dress;Clothing;North Dakota;L;Beige;Summer
2088;54;Male;Hat;Accessories;Wisconsin;M;Blue;Summer
2089;39;Male;Sandals;Footwear;California;L;Orange;Spring
2090;37;Male;Jacket;Outerwear;Maryland;L;Gold;Spring
2091;51;Male;Socks;Clothing;Massachusetts;S;Teal;Winter
2092;26;Male;Jeans;Clothing;Washington;XL;Beige;Fall
2093;42;Male;Sandals;Footwear;Minnesota;M;Silver;Fall
2094;21;Male;Dress;Clothing;Washington;M;Maroon;Spring
2095;53;Male;Socks;Clothing;South Carolina;M;Indigo;Spring
2096;36;Male;Hoodie;Clothing;New Mexico;M;Gray;Fall
2097;21;Male;Dress;Clothing;North Carolina;L;Blue;Summer
2098;33;Male;Sneakers;Footwear;Iowa;S;Cyan;Winter
2099;49;Male;T-shirt;Clothing;Louisiana;M;White;Summer
2100;31;Male;T-shirt;Clothing;Oklahoma;L;Green;Summer
2101;68;Male;Sweater;Clothing;Michigan;M;Silver;Spring
2102;49;Male;Shirt;Clothing;Oregon;M;Blue;Winter
2103;23;Male;Hat;Accessories;Idaho;M;Brown;Spring
2104;30;Male;Pants;Clothing;Indiana;S;Red;Summer
2105;53;Male;Shoes;Footwear;New Mexico;M;Gold;Spring
2106;65;Male;Gloves;Accessories;South Carolina;M;Silver;Spring
2107;60;Male;Jewelry;Accessories;Vermont;M;Gray;Fall
2108;46;Male;Pants;Clothing;Delaware;M;Black;Winter
2109;54;Male;Hoodie;Clothing;North Dakota;XL;Beige;Winter
2110;59;Male;Jewelry;Accessories;California;L;Peach;Fall
2111;52;Male;Socks;Clothing;Montana;L;Cyan;Spring
2112;41;Male;Sunglasses;Accessories;Missouri;XL;Pink;Spring
2113;43;Male;Belt;Accessories;Tennessee;M;Lavender;Fall
2114;63;Male;Dress;Clothing;Virginia;M;Brown;Spring
2115;37;Male;Shirt;Clothing;Vermont;M;Magenta;Winter
2116;44;Male;Scarf;Accessories;Rhode Island;M;Violet;Winter
2117;67;Male;Jacket;Outerwear;Kansas;M;Teal;Summer
2118;27;Male;Dress;Clothing;Colorado;L;Brown;Summer
2119;60;Male;Socks;Clothing;Georgia;M;Olive;Fall
2120;58;Male;Jewelry;Accessories;Nebraska;M;Indigo;Spring
2121;53;Male;Scarf;Accessories;Missouri;S;Red;Fall
2122;43;Male;Backpack;Accessories;Alaska;M;Olive;Winter
2123;32;Male;Jacket;Outerwear;Virginia;L;Teal;Fall
2124;54;Male;Coat;Outerwear;Nebraska;L;Cyan;Spring
2125;47;Male;Skirt;Clothing;Rhode Island;M;Teal;Fall
2126;57;Male;Coat;Outerwear;New Hampshire;M;Beige;Fall
2127;63;Male;Shoes;Footwear;Alabama;XL;Magenta;Winter
2128;70;Male;Boots;Footwear;North Carolina;M;Indigo;Spring
2129;62;Male;Coat;Outerwear;New Mexico;L;Cyan;Fall
2130;40;Male;Skirt;Clothing;Minnesota;L;Orange;Fall
2131;25;Male;Backpack;Accessories;Arizona;L;Violet;Summer
2132;19;Male;Shorts;Clothing;Montana;M;Red;Fall
2133;25;Male;Skirt;Clothing;Vermont;M;Magenta;Fall
2134;21;Male;Hat;Accessories;Maine;M;Olive;Summer
2135;55;Male;Sandals;Footwear;Virginia;XL;Maroon;Winter
2136;34;Male;Sunglasses;Accessories;California;S;Yellow;Winter
2137;47;Male;Sunglasses;Accessories;New York;M;Red;Summer
2138;27;Male;Socks;Clothing;Indiana;XL;Purple;Winter
2139;67;Male;Sweater;Clothing;Mississippi;M;Teal;Fall
2140;40;Male;Boots;Footwear;New York;M;Red;Winter
2141;53;Male;Handbag;Accessories;New Mexico;M;Brown;Fall
2142;24;Male;Dress;Clothing;Kentucky;M;Peach;Winter
2143;47;Male;Hat;Accessories;North Dakota;M;Maroon;Winter
2144;53;Male;Sandals;Footwear;Arkansas;L;Red;Fall
2145;47;Male;Shoes;Footwear;Maryland;L;Orange;Winter
2146;38;Male;Skirt;Clothing;Connecticut;S;White;Winter
2147;48;Male;Sunglasses;Accessories;Utah;XL;White;Summer
2148;47;Male;Skirt;Clothing;Missouri;S;Charcoal;Fall
2149;19;Male;T-shirt;Clothing;Nebraska;XL;Turquoise;Winter
2150;38;Male;Sandals;Footwear;Hawaii;L;Orange;Winter
2151;57;Male;Shirt;Clothing;Illinois;M;Orange;Spring
2152;70;Male;Jeans;Clothing;Vermont;L;Brown;Fall
2153;38;Male;Shorts;Clothing;New Jersey;L;Magenta;Summer
2154;35;Male;Shirt;Clothing;Kentucky;M;Violet;Fall
2155;46;Male;Scarf;Accessories;Wyoming;M;Violet;Spring
2156;32;Male;Handbag;Accessories;Hawaii;L;Yellow;Fall
2157;38;Male;Skirt;Clothing;Missouri;M;Maroon;Winter
2158;41;Male;Handbag;Accessories;Mississippi;L;Turquoise;Winter
2159;19;Male;Gloves;Accessories;Massachusetts;XL;Olive;Spring
2160;18;Male;Shirt;Clothing;Louisiana;M;Peach;Fall
2161;45;Male;Blouse;Clothing;West Virginia;L;Charcoal;Winter
2162;23;Male;Dress;Clothing;Washington;S;Peach;Summer
2163;60;Male;Shorts;Clothing;Oregon;S;Black;Summer
2164;52;Male;Shoes;Footwear;New York;L;Gray;Spring
2165;42;Male;Sandals;Footwear;Iowa;S;Olive;Winter
2166;29;Male;Pants;Clothing;Idaho;M;Turquoise;Summer
2167;31;Male;Jacket;Outerwear;New Jersey;S;Purple;Spring
2168;30;Male;Skirt;Clothing;Ohio;L;Green;Winter
2169;23;Male;Handbag;Accessories;Connecticut;M;Beige;Spring
2170;31;Male;Coat;Outerwear;Florida;M;Brown;Fall
2171;40;Male;Sweater;Clothing;South Carolina;M;Turquoise;Fall
2172;39;Male;Shorts;Clothing;Missouri;M;Yellow;Summer
2173;28;Male;Skirt;Clothing;Rhode Island;S;Lavender;Fall
2174;23;Male;Gloves;Accessories;Delaware;S;Cyan;Summer
2175;42;Male;Backpack;Accessories;Colorado;S;Olive;Spring
2176;68;Male;Dress;Clothing;Nebraska;M;Silver;Spring
2177;24;Male;Belt;Accessories;Vermont;S;Red;Winter
2178;24;Male;Gloves;Accessories;Montana;XL;Green;Winter
2179;21;Male;Jewelry;Accessories;Florida;M;Gold;Summer
2180;49;Male;Socks;Clothing;Delaware;L;Lavender;Fall
2181;41;Male;Coat;Outerwear;Connecticut;M;Yellow;Summer
2182;22;Male;Handbag;Accessories;Hawaii;M;Black;Fall
2183;42;Male;Blouse;Clothing;New Mexico;M;Maroon;Winter
2184;30;Male;Shorts;Clothing;Kansas;M;Maroon;Spring
2185;38;Male;Shoes;Footwear;Nevada;S;Gold;Spring
2186;40;Male;Shorts;Clothing;North Carolina;M;Violet;Winter
2187;55;Male;Sandals;Footwear;New Mexico;XL;Teal;Winter
2188;37;Male;Blouse;Clothing;Idaho;M;Violet;Spring
2189;41;Male;Coat;Outerwear;California;M;Brown;Winter
2190;38;Male;Blouse;Clothing;Wisconsin;XL;Brown;Fall
2191;42;Male;Belt;Accessories;Alaska;S;Maroon;Spring
2192;26;Male;Blouse;Clothing;Pennsylvania;S;Maroon;Summer
2193;41;Male;Scarf;Accessories;Virginia;L;Yellow;Winter
2194;27;Male;Shirt;Clothing;California;L;Turquoise;Spring
2195;61;Male;Socks;Clothing;Kentucky;M;Silver;Summer
2196;58;Male;Jeans;Clothing;New York;M;Brown;Fall
2197;25;Male;Dress;Clothing;Vermont;M;Gray;Spring
2198;33;Male;Boots;Footwear;Pennsylvania;M;Indigo;Summer
2199;57;Male;Scarf;Accessories;New York;L;Turquoise;Summer
2200;39;Male;Scarf;Accessories;North Carolina;M;Maroon;Summer
2201;60;Male;Gloves;Accessories;Wyoming;L;Charcoal;Summer
2202;39;Male;Pants;Clothing;Ohio;L;Peach;Spring
2203;42;Male;Dress;Clothing;Alabama;M;Red;Summer
2204;53;Male;Dress;Clothing;Rhode Island;M;Indigo;Winter
2205;20;Male;Jeans;Clothing;Oregon;S;Lavender;Winter
2206;46;Male;Sweater;Clothing;North Dakota;XL;Red;Fall
2207;46;Male;Sandals;Footwear;Illinois;L;Green;Spring
2208;69;Male;Handbag;Accessories;New Mexico;M;Gray;Fall
2209;28;Male;Scarf;Accessories;Colorado;XL;Violet;Summer
2210;42;Male;Sandals;Footwear;Utah;XL;Beige;Summer
2211;30;Male;Sunglasses;Accessories;Virginia;M;Orange;Summer
2212;50;Male;Sweater;Clothing;Maine;L;Purple;Winter
2213;59;Male;Pants;Clothing;Nebraska;M;Brown;Winter
2214;54;Male;Hat;Accessories;Hawaii;M;Maroon;Fall
2215;50;Male;Belt;Accessories;Idaho;L;Gold;Fall
2216;25;Male;Sandals;Footwear;West Virginia;M;Indigo;Winter
2217;41;Male;Pants;Clothing;Vermont;XL;Silver;Winter
2218;35;Male;Jewelry;Accessories;Indiana;XL;Red;Fall
2219;67;Male;Sunglasses;Accessories;Idaho;M;Magenta;Winter
2220;33;Male;Blouse;Clothing;Minnesota;S;Purple;Fall
2221;19;Male;Belt;Accessories;Wyoming;XL;Beige;Fall
2222;25;Male;Shorts;Clothing;Kansas;XL;White;Fall
2223;32;Male;Pants;Clothing;Georgia;M;Teal;Summer
2224;30;Male;Sandals;Footwear;Kansas;M;Gray;Fall
2225;18;Male;Gloves;Accessories;Nebraska;L;Charcoal;Winter
2226;38;Male;Belt;Accessories;Washington;S;Olive;Spring
2227;22;Male;Shirt;Clothing;Missouri;L;Blue;Spring
2228;40;Male;Scarf;Accessories;Washington;S;Gray;Summer
2229;54;Male;Gloves;Accessories;Kansas;M;Green;Fall
2230;70;Male;Pants;Clothing;Minnesota;M;Silver;Fall
2231;52;Male;Sneakers;Footwear;Colorado;S;Teal;Spring
2232;34;Male;Jacket;Outerwear;Utah;M;Beige;Fall
2233;65;Male;Shoes;Footwear;North Carolina;L;Lavender;Spring
2234;38;Male;Blouse;Clothing;Florida;XL;Gray;Summer
2235;35;Male;Boots;Footwear;New Hampshire;S;Yellow;Winter
2236;40;Male;Socks;Clothing;Illinois;M;Gray;Spring
2237;23;Male;T-shirt;Clothing;Louisiana;M;Yellow;Winter
2238;45;Male;Sandals;Footwear;Alabama;S;Black;Summer
2239;40;Male;Sneakers;Footwear;Florida;L;Beige;Winter
2240;42;Male;Jewelry;Accessories;Alabama;L;Indigo;Summer
2241;57;Male;Sandals;Footwear;California;L;Green;Winter
2242;18;Male;Jacket;Outerwear;Maryland;M;Purple;Summer
2243;18;Male;Skirt;Clothing;Nevada;M;Orange;Spring
2244;56;Male;Shirt;Clothing;Massachusetts;M;Teal;Winter
2245;35;Male;Shorts;Clothing;South Carolina;M;Gold;Summer
2246;49;Male;Socks;Clothing;Delaware;L;Gray;Fall
2247;49;Male;Jacket;Outerwear;Hawaii;M;Cyan;Fall
2248;34;Male;Jewelry;Accessories;Florida;L;Teal;Summer
2249;63;Male;T-shirt;Clothing;Rhode Island;M;Violet;Winter
2250;42;Male;Gloves;Accessories;Wyoming;XL;Indigo;Spring
2251;41;Male;Shoes;Footwear;Colorado;L;Pink;Summer
2252;26;Male;Shoes;Footwear;Virginia;L;Gold;Fall
2253;48;Male;Shoes;Footwear;Nebraska;S;Maroon;Summer
2254;62;Male;Hoodie;Clothing;Oklahoma;M;Brown;Spring
2255;24;Male;Belt;Accessories;North Dakota;M;Gold;Winter
2256;48;Male;Coat;Outerwear;Michigan;L;Teal;Spring
2257;31;Male;Blouse;Clothing;California;M;Turquoise;Fall
2258;41;Male;Skirt;Clothing;Tennessee;L;Olive;Fall
2259;24;Male;T-shirt;Clothing;Ohio;L;Cyan;Winter
2260;60;Male;Jeans;Clothing;Florida;XL;Beige;Spring
2261;38;Male;Scarf;Accessories;Missouri;M;Blue;Fall
2262;58;Male;Backpack;Accessories;South Carolina;L;Gold;Spring
2263;53;Male;Backpack;Accessories;Arizona;M;Green;Winter
2264;44;Male;Scarf;Accessories;Indiana;XL;Green;Winter
2265;51;Male;Hat;Accessories;North Dakota;M;Turquoise;Summer
2266;36;Male;Coat;Outerwear;Montana;XL;Yellow;Fall
2267;20;Male;Dress;Clothing;Missouri;M;Yellow;Fall
2268;32;Male;Gloves;Accessories;Kentucky;S;Blue;Spring
2269;66;Male;Sweater;Clothing;Georgia;L;Charcoal;Spring
2270;49;Male;Skirt;Clothing;Kentucky;M;Yellow;Fall
2271;27;Male;Blouse;Clothing;Georgia;L;Purple;Spring
2272;29;Male;Dress;Clothing;Alaska;M;Green;Summer
2273;29;Male;Jacket;Outerwear;Maine;L;Charcoal;Spring
2274;55;Male;Coat;Outerwear;New Mexico;L;Silver;Winter
2275;57;Male;Dress;Clothing;New York;L;Turquoise;Spring
2276;29;Male;Shorts;Clothing;Oklahoma;M;Gray;Winter
2277;31;Male;Jeans;Clothing;Wyoming;L;Red;Summer
2278;25;Male;Hat;Accessories;Alabama;M;Beige;Summer
2279;61;Male;Gloves;Accessories;Maryland;M;Maroon;Fall
2280;53;Male;Sneakers;Footwear;West Virginia;L;Indigo;Spring
2281;22;Male;Shoes;Footwear;Kentucky;M;Red;Summer
2282;28;Male;Hoodie;Clothing;Kansas;XL;Maroon;Summer
2283;18;Male;Sneakers;Footwear;Idaho;S;Red;Fall
2284;44;Male;Handbag;Accessories;Ohio;S;Black;Winter
2285;32;Male;Blouse;Clothing;Iowa;XL;Black;Fall
2286;34;Male;Belt;Accessories;Michigan;L;Pink;Summer
2287;67;Male;Socks;Clothing;South Dakota;L;Blue;Spring
2288;66;Male;Blouse;Clothing;Nebraska;L;Green;Summer
2289;28;Male;Jewelry;Accessories;California;M;Orange;Fall
2290;70;Male;Shorts;Clothing;Nevada;M;Orange;Fall
2291;37;Male;Boots;Footwear;Kansas;L;Magenta;Winter
2292;28;Male;Coat;Outerwear;Ohio;M;Indigo;Spring
2293;43;Male;T-shirt;Clothing;Vermont;S;Beige;Spring
2294;37;Male;Sweater;Clothing;Georgia;L;Green;Fall
2295;54;Male;Sunglasses;Accessories;Maryland;M;Red;Winter
2296;50;Male;Hat;Accessories;Connecticut;L;Beige;Spring
2297;46;Male;Gloves;Accessories;Washington;M;Green;Fall
2298;60;Male;Socks;Clothing;California;M;Orange;Summer
2299;40;Male;Handbag;Accessories;Montana;L;Cyan;Spring
2300;64;Male;Coat;Outerwear;Idaho;M;Violet;Summer
2301;18;Male;Coat;Outerwear;Pennsylvania;XL;Lavender;Summer
2302;37;Male;Pants;Clothing;Maine;L;Turquoise;Winter
2303;36;Male;Belt;Accessories;Montana;L;Pink;Summer
2304;51;Male;Sunglasses;Accessories;New Jersey;S;Beige;Spring
2305;26;Male;Hoodie;Clothing;Louisiana;L;Silver;Winter
2306;68;Male;Handbag;Accessories;Maine;M;Gold;Summer
2307;27;Male;Gloves;Accessories;Florida;L;Silver;Winter
2308;28;Male;Skirt;Clothing;Missouri;L;Green;Fall
2309;49;Male;Sunglasses;Accessories;North Dakota;M;Teal;Winter
2310;70;Male;Dress;Clothing;Connecticut;S;Gold;Fall
2311;30;Male;Gloves;Accessories;Virginia;M;Cyan;Spring
2312;27;Male;Sneakers;Footwear;Montana;L;Gold;Spring
2313;19;Male;T-shirt;Clothing;Vermont;L;Violet;Summer
2314;64;Male;Dress;Clothing;Georgia;M;Black;Summer
2315;42;Male;Handbag;Accessories;Virginia;XL;Brown;Winter
2316;69;Male;Socks;Clothing;Vermont;M;Indigo;Winter
2317;28;Male;Sneakers;Footwear;Montana;L;Yellow;Winter
2318;47;Male;Jacket;Outerwear;New Jersey;M;Purple;Summer
2319;69;Male;Hoodie;Clothing;Wyoming;L;White;Spring
2320;56;Male;Sandals;Footwear;Maine;XL;Turquoise;Winter
2321;28;Male;Shoes;Footwear;New Mexico;M;Olive;Spring
2322;50;Male;Sandals;Footwear;Colorado;M;Beige;Winter
2323;39;Male;Coat;Outerwear;Connecticut;S;Lavender;Spring
2324;35;Male;Gloves;Accessories;Maryland;L;White;Winter
2325;59;Male;Coat;Outerwear;Oregon;L;Brown;Winter
2326;44;Male;Boots;Footwear;New York;M;Charcoal;Summer
2327;66;Male;Skirt;Clothing;Oklahoma;L;Maroon;Winter
2328;20;Male;Skirt;Clothing;Alabama;M;Red;Winter
2329;45;Male;Pants;Clothing;North Dakota;M;Maroon;Fall
2330;49;Male;Hat;Accessories;Nebraska;S;Teal;Spring
2331;60;Male;Backpack;Accessories;Arizona;L;Orange;Summer
2332;61;Male;Scarf;Accessories;Illinois;S;Olive;Spring
2333;36;Male;Scarf;Accessories;South Carolina;XL;Olive;Fall
2334;33;Male;Shirt;Clothing;Kansas;M;Beige;Spring
2335;49;Male;Boots;Footwear;Kansas;L;Green;Summer
2336;31;Male;Coat;Outerwear;Idaho;M;Black;Summer
2337;19;Male;Belt;Accessories;California;M;Green;Winter
2338;39;Male;Boots;Footwear;North Dakota;S;Violet;Fall
2339;66;Male;Sneakers;Footwear;Georgia;S;Silver;Fall
2340;25;Male;Shirt;Clothing;Illinois;L;Maroon;Spring
2341;63;Male;Blouse;Clothing;Delaware;M;Cyan;Summer
2342;56;Male;Jacket;Outerwear;Connecticut;L;Teal;Summer
2343;20;Male;Skirt;Clothing;Tennessee;M;Olive;Fall
2344;58;Male;Socks;Clothing;Maryland;M;Red;Summer
2345;34;Male;Sandals;Footwear;Rhode Island;XL;Lavender;Fall
2346;28;Male;T-shirt;Clothing;New York;S;Orange;Winter
2347;22;Male;Jacket;Outerwear;New Mexico;L;Brown;Winter
2348;37;Male;Belt;Accessories;California;S;Gray;Fall
2349;54;Male;Shoes;Footwear;Maine;M;Orange;Spring
2350;65;Male;Blouse;Clothing;New York;M;Orange;Fall
2351;57;Male;Shoes;Footwear;Hawaii;M;Turquoise;Winter
2352;38;Male;Sweater;Clothing;New Hampshire;S;Cyan;Fall
2353;70;Male;Boots;Footwear;Nebraska;M;Yellow;Fall
2354;56;Male;Handbag;Accessories;Montana;M;White;Fall
2355;56;Male;Blouse;Clothing;Wisconsin;M;Blue;Summer
2356;22;Male;Skirt;Clothing;Tennessee;S;Purple;Winter
2357;57;Male;Backpack;Accessories;Montana;M;Gray;Summer
2358;53;Male;Shirt;Clothing;Michigan;L;Cyan;Fall
2359;53;Male;Sweater;Clothing;Texas;L;Pink;Spring
2360;19;Male;Scarf;Accessories;Pennsylvania;S;Gold;Spring
2361;49;Male;Handbag;Accessories;New York;L;Silver;Fall
2362;44;Male;Scarf;Accessories;Alabama;M;Gray;Spring
2363;27;Male;Jeans;Clothing;Virginia;M;Brown;Fall
2364;60;Male;Socks;Clothing;Pennsylvania;XL;Pink;Winter
2365;62;Male;Sunglasses;Accessories;Mississippi;L;Maroon;Winter
2366;52;Male;Sneakers;Footwear;Wyoming;S;Peach;Winter
2367;30;Male;Shoes;Footwear;New Mexico;L;Brown;Winter
2368;66;Male;Socks;Clothing;North Dakota;L;Green;Winter
2369;29;Male;Sunglasses;Accessories;New Jersey;M;Lavender;Summer
2370;24;Male;Sweater;Clothing;Vermont;M;Cyan;Winter
2371;51;Male;Shoes;Footwear;Alaska;M;Black;Spring
2372;67;Male;Socks;Clothing;Indiana;M;Charcoal;Winter
2373;50;Male;Boots;Footwear;Alabama;XL;Silver;Spring
2374;37;Male;Hoodie;Clothing;Michigan;M;Gray;Spring
2375;69;Male;Gloves;Accessories;Washington;L;Peach;Winter
2376;60;Male;Backpack;Accessories;Virginia;L;Peach;Fall
2377;21;Male;Gloves;Accessories;Tennessee;XL;Cyan;Spring
2378;44;Male;Blouse;Clothing;South Dakota;L;Magenta;Fall
2379;26;Male;Scarf;Accessories;New Hampshire;L;Teal;Summer
2380;40;Male;Hat;Accessories;South Dakota;M;Peach;Spring
2381;41;Male;Scarf;Accessories;Pennsylvania;M;Black;Fall
2382;62;Male;Sandals;Footwear;Wisconsin;M;Teal;Summer
2383;39;Male;Sweater;Clothing;California;M;Turquoise;Spring
2384;53;Male;Backpack;Accessories;Rhode Island;L;Gold;Spring
2385;24;Male;Blouse;Clothing;Alabama;L;Green;Winter
2386;41;Male;Scarf;Accessories;Oklahoma;M;Brown;Fall
2387;19;Male;Socks;Clothing;Illinois;L;Blue;Summer
2388;36;Male;Hat;Accessories;Tennessee;M;Gold;Summer
2389;21;Male;Dress;Clothing;Alabama;M;Peach;Fall
2390;25;Male;Coat;Outerwear;Kansas;M;Violet;Spring
2391;65;Male;Shirt;Clothing;Arizona;XL;Yellow;Winter
2392;42;Male;Shirt;Clothing;Michigan;M;Black;Winter
2393;40;Male;Jeans;Clothing;Missouri;L;Silver;Spring
2394;58;Male;Socks;Clothing;Louisiana;M;Brown;Winter
