Customer ID;Item Purchased;Category;Size;Color;Season;Transaction_ID
1134;Shoes;Footwear;XL;Magenta;Winter;1134
1135;T-shirt;Clothing;M;Brown;Summer;1135
1136;Skirt;Clothing;L;Peach;Winter;1136
1137;Handbag;Accessories;S;Cyan;Summer;1137
1138;Shirt;Clothing;XL;Pink;Winter;1138
1139;Pants;Clothing;M;Purple;Summer;1139
1140;Coat;Outerwear;L;Purple;Spring;1140
1141;Jeans;Clothing;M;White;Winter;1141
1142;Gloves;Accessories;S;Silver;Winter;1142
1143;T-shirt;Clothing;L;Green;Spring;1143
1144;Boots;Footwear;L;Teal;Winter;1144
1145;Jeans;Clothing;S;Indigo;Fall;1145
1146;Sneakers;Footwear;L;Pink;Summer;1146
1147;Sneakers;Footwear;M;Indigo;Summer;1147
1148;Hat;Accessories;XL;Red;Winter;1148
1149;Pants;Clothing;M;Violet;Spring;1149
1150;Jewelry;Accessories;L;Cyan;Spring;1150
1151;Jewelry;Accessories;S;Red;Winter;1151
1152;Blouse;Clothing;M;Gray;Spring;1152
1153;Handbag;Accessories;M;Gold;Fall;1153
1154;Shirt;Clothing;M;Pink;Summer;1154
1155;Dress;Clothing;L;Cyan;Spring;1155
1156;T-shirt;Clothing;S;Red;Fall;1156
1157;Shoes;Footwear;M;Gold;Summer;1157
1158;Belt;Accessories;M;Charcoal;Fall;1158
1159;Belt;Accessories;L;Orange;Summer;1159
1160;Handbag;Accessories;L;Blue;Fall;1160
1161;Scarf;Accessories;S;Blue;Summer;1161
1162;Shorts;Clothing;S;Orange;Fall;1162
1163;Sandals;Footwear;M;Blue;Winter;1163
1164;Pants;Clothing;L;White;Summer;1164
1165;Dress;Clothing;M;Green;Winter;1165
1166;T-shirt;Clothing;M;Silver;Winter;1166
1167;Dress;Clothing;S;Lavender;Winter;1167
1168;Socks;Clothing;XL;Beige;Summer;1168
1169;Scarf;Accessories;L;Violet;Summer;1169
1170;Backpack;Accessories;S;Gray;Fall;1170
1171;Skirt;Clothing;S;Red;Spring;1171
1172;Socks;Clothing;M;Lavender;Spring;1172
1173;Coat;Outerwear;L;Peach;Spring;1173
1174;Jewelry;Accessories;M;Indigo;Winter;1174
1175;Backpack;Accessories;M;Black;Winter;1175
1176;Belt;Accessories;M;Beige;Spring;1176
1177;Dress;Clothing;M;Red;Winter;1177
1178;Skirt;Clothing;M;Black;Spring;1178
1179;Dress;Clothing;M;Teal;Spring;1179
1180;T-shirt;Clothing;M;Blue;Summer;1180
1181;Skirt;Clothing;S;Beige;Spring;1181
1182;Shorts;Clothing;L;Teal;Summer;1182
1183;Jewelry;Accessories;M;Maroon;Spring;1183
1184;Pants;Clothing;M;Yellow;Spring;1184
1185;Belt;Accessories;S;Indigo;Fall;1185
1186;Jeans;Clothing;M;Magenta;Spring;1186
1187;Jeans;Clothing;M;Beige;Summer;1187
1188;Hat;Accessories;L;Maroon;Fall;1188
1189;Blouse;Clothing;M;Magenta;Summer;1189
1190;Shirt;Clothing;XL;Teal;Summer;1190
1191;Shirt;Clothing;M;Orange;Winter;1191
1192;T-shirt;Clothing;L;Charcoal;Winter;1192
1193;Coat;Outerwear;M;Turquoise;Summer;1193
1194;Jacket;Outerwear;L;Pink;Fall;1194
1195;Hoodie;Clothing;S;Teal;Winter;1195
1196;Scarf;Accessories;M;White;Winter;1196
1197;Belt;Accessories;M;Maroon;Winter;1197
1198;Sneakers;Footwear;L;Violet;Fall;1198
1199;Socks;Clothing;M;Brown;Summer;1199
1200;Sandals;Footwear;M;Indigo;Fall;1200
1201;Coat;Outerwear;XL;Black;Winter;1201
1202;Shoes;Footwear;XL;Black;Summer;1202
1203;Scarf;Accessories;S;Olive;Spring;1203
1204;Sneakers;Footwear;M;Orange;Winter;1204
1205;Belt;Accessories;M;Pink;Spring;1205
1206;Handbag;Accessories;M;Olive;Spring;1206
1207;Handbag;Accessories;S;Cyan;Fall;1207
1208;Boots;Footwear;M;White;Summer;1208
1209;Boots;Footwear;S;Red;Winter;1209
1210;Pants;Clothing;M;Blue;Winter;1210
1211;Sunglasses;Accessories;M;Olive;Fall;1211
1212;Hoodie;Clothing;M;Green;Spring;1212
1213;Shoes;Footwear;M;Yellow;Summer;1213
1214;Handbag;Accessories;XL;Black;Spring;1214
1215;Jacket;Outerwear;M;Blue;Fall;1215
1216;Blouse;Clothing;L;Pink;Winter;1216
1217;Pants;Clothing;XL;Lavender;Summer;1217
1218;Boots;Footwear;XL;Cyan;Fall;1218
1219;Boots;Footwear;M;Cyan;Spring;1219
1220;Sweater;Clothing;M;Gold;Winter;1220
1221;Gloves;Accessories;M;Green;Winter;1221
1222;Socks;Clothing;M;Red;Winter;1222
1223;Jeans;Clothing;L;Magenta;Fall;1223
1224;Pants;Clothing;L;Red;Winter;1224
1225;Shorts;Clothing;M;Yellow;Summer;1225
1226;Gloves;Accessories;S;Turquoise;Fall;1226
1227;Sandals;Footwear;S;Cyan;Fall;1227
1228;Blouse;Clothing;L;Yellow;Spring;1228
1229;Jacket;Outerwear;S;Yellow;Winter;1229
1230;Jewelry;Accessories;XL;Maroon;Winter;1230
1231;Hat;Accessories;L;Brown;Spring;1231
1232;Socks;Clothing;M;Gold;Spring;1232
1233;Handbag;Accessories;M;Charcoal;Summer;1233
1234;Pants;Clothing;L;Beige;Winter;1234
1235;Gloves;Accessories;M;Indigo;Fall;1235
1236;Sweater;Clothing;M;Red;Spring;1236
1237;Hat;Accessories;M;White;Summer;1237
1238;Dress;Clothing;S;Charcoal;Spring;1238
1239;Pants;Clothing;M;Violet;Winter;1239
1240;Coat;Outerwear;XL;Magenta;Spring;1240
1241;Scarf;Accessories;L;White;Winter;1241
1242;Hoodie;Clothing;XL;Pink;Winter;1242
1243;Socks;Clothing;M;Lavender;Summer;1243
1244;Blouse;Clothing;S;Pink;Spring;1244
1245;Socks;Clothing;S;Silver;Summer;1245
1246;Dress;Clothing;M;Violet;Fall;1246
1247;Hoodie;Clothing;M;Charcoal;Winter;1247
1248;T-shirt;Clothing;M;Charcoal;Spring;1248
1249;Hat;Accessories;XL;Red;Winter;1249
1250;Boots;Footwear;M;Peach;Winter;1250
1251;Jeans;Clothing;XL;Purple;Winter;1251
1252;Shorts;Clothing;XL;Orange;Spring;1252
1253;Sandals;Footwear;L;Magenta;Fall;1253
1254;Sandals;Footwear;XL;Red;Winter;1254
1255;Sneakers;Footwear;XL;Black;Spring;1255
1256;Hat;Accessories;M;Peach;Fall;1256
1257;Coat;Outerwear;S;Olive;Winter;1257
1258;Dress;Clothing;L;Gold;Spring;1258
1259;Boots;Footwear;XL;Gold;Spring;1259
1260;Skirt;Clothing;M;Turquoise;Fall;1260
1261;Shirt;Clothing;XL;Green;Spring;1261
1262;Shirt;Clothing;L;Maroon;Summer;1262
1263;Boots;Footwear;L;Brown;Winter;1263
1264;Hoodie;Clothing;L;Brown;Winter;1264
1265;Sweater;Clothing;S;Blue;Winter;1265
1266;Shirt;Clothing;M;Lavender;Spring;1266
1267;Blouse;Clothing;M;Peach;Fall;1267
1268;T-shirt;Clothing;S;Gray;Spring;1268
1269;Jacket;Outerwear;XL;Charcoal;Winter;1269
1270;Jewelry;Accessories;M;Lavender;Spring;1270
1271;Hoodie;Clothing;M;Green;Fall;1271
1272;Jewelry;Accessories;S;Gray;Spring;1272
1273;Sandals;Footwear;M;Orange;Winter;1273
1274;Jeans;Clothing;L;Silver;Spring;1274
1275;Hat;Accessories;M;Olive;Spring;1275
1276;Sweater;Clothing;S;Turquoise;Fall;1276
1277;Boots;Footwear;L;Turquoise;Spring;1277
1278;Blouse;Clothing;L;Green;Spring;1278
1279;Shorts;Clothing;M;Violet;Fall;1279
1280;Hoodie;Clothing;L;Charcoal;Fall;1280
1281;Pants;Clothing;L;White;Winter;1281
1282;Belt;Accessories;M;Olive;Spring;1282
1283;Shirt;Clothing;L;Violet;Winter;1283
1284;Shirt;Clothing;M;Violet;Winter;1284
1285;Dress;Clothing;M;Black;Spring;1285
1286;Gloves;Accessories;M;Charcoal;Fall;1286
1287;Gloves;Accessories;L;Yellow;Winter;1287
1288;Jeans;Clothing;XL;Blue;Winter;1288
1289;Belt;Accessories;XL;Charcoal;Winter;1289
1290;Jacket;Outerwear;M;Red;Fall;1290
1291;Skirt;Clothing;M;Indigo;Spring;1291
1292;Sandals;Footwear;S;Beige;Spring;1292
1293;Belt;Accessories;M;Maroon;Summer;1293
1294;Sweater;Clothing;XL;Yellow;Fall;1294
1295;Shirt;Clothing;M;Silver;Summer;1295
1296;Sneakers;Footwear;M;Olive;Fall;1296
1297;Jeans;Clothing;S;Teal;Spring;1297
1298;Sandals;Footwear;M;Silver;Summer;1298
1299;Pants;Clothing;S;Indigo;Summer;1299
1300;Belt;Accessories;L;Teal;Fall;1300
1301;T-shirt;Clothing;M;Charcoal;Spring;1301
1302;Shirt;Clothing;M;Orange;Fall;1302
1303;Sneakers;Footwear;M;Gold;Fall;1303
1304;Blouse;Clothing;L;Silver;Summer;1304
1305;Backpack;Accessories;S;Orange;Spring;1305
1306;Pants;Clothing;XL;Peach;Spring;1306
1307;Sweater;Clothing;L;Brown;Winter;1307
1308;Coat;Outerwear;L;Black;Summer;1308
1309;Dress;Clothing;L;Red;Summer;1309
1310;Blouse;Clothing;L;Lavender;Summer;1310
1311;Hoodie;Clothing;L;Brown;Winter;1311
1312;Shoes;Footwear;M;Maroon;Fall;1312
1313;T-shirt;Clothing;M;Violet;Winter;1313
1314;Shoes;Footwear;M;Lavender;Summer;1314
1315;Boots;Footwear;S;Magenta;Summer;1315
1316;Shorts;Clothing;L;Green;Spring;1316
1317;Belt;Accessories;S;Lavender;Spring;1317
1318;Pants;Clothing;M;Green;Spring;1318
1319;Shorts;Clothing;M;Maroon;Spring;1319
1320;Sunglasses;Accessories;M;Magenta;Spring;1320
1321;Hat;Accessories;XL;Teal;Fall;1321
1322;T-shirt;Clothing;L;Orange;Winter;1322
1323;Pants;Clothing;M;Violet;Winter;1323
1324;Shorts;Clothing;M;Yellow;Spring;1324
1325;Jewelry;Accessories;S;Orange;Summer;1325
1326;Backpack;Accessories;L;Gold;Summer;1326
1327;Shoes;Footwear;M;Indigo;Spring;1327
1328;Coat;Outerwear;M;Turquoise;Winter;1328
1329;Sweater;Clothing;M;Orange;Winter;1329
1330;Gloves;Accessories;M;Indigo;Fall;1330
1331;Handbag;Accessories;M;Charcoal;Fall;1331
1332;Socks;Clothing;M;Lavender;Spring;1332
1333;Hoodie;Clothing;S;Gold;Spring;1333
1334;Pants;Clothing;M;Lavender;Winter;1334
1335;Coat;Outerwear;S;White;Spring;1335
1336;Boots;Footwear;M;Lavender;Fall;1336
1337;Sneakers;Footwear;M;Charcoal;Spring;1337
1338;Sweater;Clothing;L;Silver;Spring;1338
1339;Handbag;Accessories;S;Yellow;Winter;1339
1340;Belt;Accessories;L;Olive;Winter;1340
1341;Belt;Accessories;M;Peach;Fall;1341
1342;Hoodie;Clothing;XL;Yellow;Fall;1342
1343;Sunglasses;Accessories;XL;Yellow;Summer;1343
1344;Sneakers;Footwear;M;Indigo;Spring;1344
1345;T-shirt;Clothing;S;Violet;Fall;1345
1346;Dress;Clothing;M;White;Fall;1346
1347;Hoodie;Clothing;L;White;Winter;1347
1348;Sweater;Clothing;M;Cyan;Summer;1348
1349;Belt;Accessories;XL;Purple;Spring;1349
1350;Socks;Clothing;XL;Black;Spring;1350
1351;Sunglasses;Accessories;M;Orange;Fall;1351
1352;Coat;Outerwear;L;Maroon;Summer;1352
1353;Hat;Accessories;XL;Orange;Spring;1353
1354;Pants;Clothing;M;Teal;Winter;1354
1355;Backpack;Accessories;M;Gray;Spring;1355
1356;Shorts;Clothing;M;Blue;Summer;1356
1357;Jacket;Outerwear;M;Cyan;Spring;1357
1358;Backpack;Accessories;S;Red;Summer;1358
1359;Scarf;Accessories;XL;Pink;Spring;1359
1360;Hoodie;Clothing;S;Cyan;Winter;1360
1361;Skirt;Clothing;L;Black;Fall;1361
1362;Dress;Clothing;M;Beige;Fall;1362
1363;Coat;Outerwear;M;Gray;Fall;1363
1364;Blouse;Clothing;L;Red;Summer;1364
1365;Hat;Accessories;L;Yellow;Fall;1365
1366;Handbag;Accessories;M;Magenta;Winter;1366
1367;Belt;Accessories;M;Magenta;Fall;1367
1368;Belt;Accessories;S;Black;Fall;1368
1369;Shirt;Clothing;L;Orange;Summer;1369
1370;Shoes;Footwear;M;Green;Winter;1370
1371;Scarf;Accessories;L;Peach;Summer;1371
1372;Pants;Clothing;M;Charcoal;Spring;1372
1373;Blouse;Clothing;M;Gray;Fall;1373
1374;Gloves;Accessories;L;Turquoise;Winter;1374
1375;Handbag;Accessories;M;Red;Fall;1375
1376;Sneakers;Footwear;L;Brown;Spring;1376
1377;Sandals;Footwear;L;Pink;Spring;1377
1378;Sunglasses;Accessories;L;Olive;Spring;1378
1379;Jacket;Outerwear;XL;Lavender;Fall;1379
1380;T-shirt;Clothing;L;Purple;Fall;1380
1381;Sneakers;Footwear;S;Beige;Winter;1381
1382;Shoes;Footwear;L;Green;Winter;1382
1383;Jacket;Outerwear;L;Brown;Winter;1383
1384;Scarf;Accessories;M;Beige;Spring;1384
1385;Sneakers;Footwear;M;Beige;Fall;1385
1386;Jewelry;Accessories;M;Indigo;Fall;1386
1387;Jacket;Outerwear;M;Silver;Fall;1387
1388;Blouse;Clothing;M;Gold;Winter;1388
1389;Dress;Clothing;M;Lavender;Spring;1389
1390;Scarf;Accessories;L;Orange;Fall;1390
1391;Hat;Accessories;M;Maroon;Summer;1391
1392;Blouse;Clothing;S;White;Winter;1392
1393;Gloves;Accessories;M;Yellow;Spring;1393
1394;Gloves;Accessories;L;Yellow;Spring;1394
1395;Coat;Outerwear;L;Magenta;Fall;1395
1396;Scarf;Accessories;L;Turquoise;Spring;1396
1397;Pants;Clothing;XL;Lavender;Winter;1397
1398;Sunglasses;Accessories;S;Magenta;Summer;1398
1399;Dress;Clothing;M;Cyan;Summer;1399
1400;Hat;Accessories;M;Olive;Winter;1400
1401;Backpack;Accessories;M;Red;Fall;1401
1402;Sandals;Footwear;M;Blue;Fall;1402
1403;Sunglasses;Accessories;L;White;Summer;1403
1404;Backpack;Accessories;M;Peach;Spring;1404
1405;Jewelry;Accessories;M;Charcoal;Winter;1405
1406;Socks;Clothing;M;Peach;Winter;1406
1407;Shirt;Clothing;L;Turquoise;Spring;1407
1408;Handbag;Accessories;XL;Charcoal;Spring;1408
1409;Blouse;Clothing;M;Yellow;Winter;1409
1410;Backpack;Accessories;M;Blue;Spring;1410
1411;Hat;Accessories;M;Purple;Summer;1411
1412;Skirt;Clothing;L;Green;Summer;1412
1413;Shorts;Clothing;M;Charcoal;Summer;1413
1414;Blouse;Clothing;S;Indigo;Fall;1414
1415;Socks;Clothing;M;Black;Summer;1415
1416;Belt;Accessories;M;Blue;Winter;1416
1417;Boots;Footwear;L;Silver;Summer;1417
1418;Shorts;Clothing;S;Brown;Spring;1418
1419;Shirt;Clothing;M;Violet;Summer;1419
1420;Handbag;Accessories;M;Orange;Summer;1420
1421;Jeans;Clothing;XL;Gray;Summer;1421
1422;Dress;Clothing;S;Gold;Spring;1422
1423;Dress;Clothing;L;Charcoal;Fall;1423
1424;Sandals;Footwear;S;Black;Fall;1424
1425;Jacket;Outerwear;S;Indigo;Fall;1425
1426;Coat;Outerwear;S;White;Winter;1426
1427;Pants;Clothing;M;Yellow;Summer;1427
1428;Backpack;Accessories;S;Orange;Summer;1428
1429;Blouse;Clothing;S;Green;Summer;1429
1430;Skirt;Clothing;L;Gold;Fall;1430
1431;Sandals;Footwear;S;Orange;Summer;1431
1432;Pants;Clothing;M;Cyan;Fall;1432
1433;Hat;Accessories;L;Black;Winter;1433
1434;Hoodie;Clothing;L;Yellow;Winter;1434
1435;Sweater;Clothing;L;Maroon;Summer;1435
1436;Scarf;Accessories;XL;Black;Fall;1436
1437;Sneakers;Footwear;M;Gray;Winter;1437
1438;Boots;Footwear;XL;Orange;Winter;1438
1439;Coat;Outerwear;M;Cyan;Spring;1439
1440;Boots;Footwear;M;Magenta;Summer;1440
1441;Sandals;Footwear;M;Pink;Spring;1441
1442;Pants;Clothing;S;Turquoise;Summer;1442
1443;Hoodie;Clothing;S;Violet;Spring;1443
1444;Sandals;Footwear;L;Teal;Fall;1444
1445;Sweater;Clothing;L;Pink;Fall;1445
1446;Belt;Accessories;M;Gold;Fall;1446
1447;Jeans;Clothing;XL;Red;Summer;1447
1448;Hoodie;Clothing;S;Beige;Summer;1448
1449;Boots;Footwear;M;Black;Summer;1449
1450;Socks;Clothing;L;Lavender;Winter;1450
1451;Dress;Clothing;S;Teal;Winter;1451
1452;Jacket;Outerwear;M;Maroon;Fall;1452
1453;Jacket;Outerwear;L;Blue;Spring;1453
1454;Boots;Footwear;S;Teal;Winter;1454
1455;Sneakers;Footwear;L;Maroon;Winter;1455
1456;Pants;Clothing;L;Silver;Fall;1456
1457;Coat;Outerwear;S;Olive;Spring;1457
1458;Shirt;Clothing;S;Gray;Spring;1458
1459;Sweater;Clothing;M;Peach;Spring;1459
1460;Shoes;Footwear;L;Yellow;Winter;1460
1461;Boots;Footwear;L;Violet;Fall;1461
1462;Sunglasses;Accessories;S;Red;Summer;1462
1463;Sneakers;Footwear;S;Charcoal;Summer;1463
1464;Jewelry;Accessories;M;Beige;Summer;1464
1465;Belt;Accessories;M;Peach;Winter;1465
1466;Gloves;Accessories;XL;Violet;Winter;1466
1467;Shorts;Clothing;M;Green;Summer;1467
1468;Jewelry;Accessories;XL;Olive;Winter;1468
1469;Gloves;Accessories;S;Silver;Fall;1469
1470;Jewelry;Accessories;M;Purple;Winter;1470
1471;Sandals;Footwear;M;Silver;Spring;1471
1472;Jewelry;Accessories;S;Gray;Spring;1472
1473;Hat;Accessories;L;Turquoise;Spring;1473
1474;Shorts;Clothing;M;Violet;Fall;1474
1475;Sweater;Clothing;S;Pink;Fall;1475
1476;Blouse;Clothing;M;Teal;Spring;1476
1477;Hat;Accessories;M;Magenta;Fall;1477
1478;Belt;Accessories;XL;Silver;Summer;1478
1479;Gloves;Accessories;M;Blue;Summer;1479
1480;Coat;Outerwear;L;Black;Spring;1480
1481;Jewelry;Accessories;M;Gold;Fall;1481
1482;Skirt;Clothing;S;Gray;Spring;1482
1483;Gloves;Accessories;S;Magenta;Spring;1483
1484;Jewelry;Accessories;S;Yellow;Summer;1484
1485;Shorts;Clothing;M;Teal;Summer;1485
1486;Gloves;Accessories;L;Red;Spring;1486
1487;Sneakers;Footwear;S;Yellow;Spring;1487
1488;Skirt;Clothing;L;Black;Summer;1488
1489;Hat;Accessories;L;Pink;Winter;1489
1490;Jewelry;Accessories;XL;Magenta;Summer;1490
1491;Sneakers;Footwear;L;Olive;Spring;1491
1492;Shirt;Clothing;S;Black;Summer;1492
1493;Jacket;Outerwear;M;Maroon;Summer;1493
1494;Belt;Accessories;S;Gold;Fall;1494
1495;T-shirt;Clothing;M;Gray;Spring;1495
1496;Jewelry;Accessories;M;Brown;Winter;1496
1497;T-shirt;Clothing;M;Purple;Winter;1497
1498;Jacket;Outerwear;S;Magenta;Spring;1498
1499;Sweater;Clothing;M;Teal;Summer;1499
1500;Boots;Footwear;S;Olive;Fall;1500
1501;Jeans;Clothing;L;Maroon;Summer;1501
1502;Jeans;Clothing;XL;Silver;Spring;1502
1503;Pants;Clothing;M;Black;Summer;1503
1504;Jacket;Outerwear;M;Maroon;Fall;1504
1505;Jacket;Outerwear;M;Teal;Winter;1505
1506;Belt;Accessories;M;Teal;Summer;1506
1507;Shirt;Clothing;L;Beige;Fall;1507
1508;Dress;Clothing;S;Maroon;Winter;1508
1509;Blouse;Clothing;L;Beige;Spring;1509
1510;Dress;Clothing;XL;White;Summer;1510
1511;Blouse;Clothing;XL;Gray;Fall;1511
1512;Dress;Clothing;M;Violet;Winter;1512
1513;Sneakers;Footwear;L;Silver;Winter;1513
1514;Socks;Clothing;M;Red;Spring;1514
1515;Shoes;Footwear;L;Brown;Winter;1515
1516;Jeans;Clothing;S;Turquoise;Fall;1516
1517;Jeans;Clothing;L;Indigo;Winter;1517
1518;Gloves;Accessories;M;Violet;Spring;1518
1519;Belt;Accessories;M;Yellow;Winter;1519
1520;Sunglasses;Accessories;L;Cyan;Fall;1520
1521;Hat;Accessories;M;Brown;Summer;1521
1522;Backpack;Accessories;M;White;Summer;1522
1523;Shorts;Clothing;L;Yellow;Spring;1523
1524;Socks;Clothing;M;White;Summer;1524
1525;Socks;Clothing;L;Pink;Summer;1525
1526;Belt;Accessories;M;Indigo;Winter;1526
1527;Jacket;Outerwear;L;White;Summer;1527
1528;Hat;Accessories;L;Red;Fall;1528
1529;T-shirt;Clothing;S;Red;Spring;1529
1530;Backpack;Accessories;M;Lavender;Winter;1530
1531;Coat;Outerwear;M;Teal;Spring;1531
1532;Backpack;Accessories;S;Violet;Spring;1532
1533;Jacket;Outerwear;S;Silver;Winter;1533
1534;Shoes;Footwear;M;Gold;Summer;1534
1535;Blouse;Clothing;M;Green;Summer;1535
1536;Sandals;Footwear;S;Turquoise;Fall;1536
1537;Sunglasses;Accessories;M;Indigo;Summer;1537
1538;Shoes;Footwear;L;Black;Spring;1538
1539;Dress;Clothing;L;Charcoal;Fall;1539
1540;Belt;Accessories;M;Turquoise;Spring;1540
1541;Shorts;Clothing;M;Red;Winter;1541
1542;Handbag;Accessories;S;Indigo;Winter;1542
1543;Blouse;Clothing;M;Maroon;Winter;1543
1544;Jeans;Clothing;M;Indigo;Fall;1544
1545;Jewelry;Accessories;M;Maroon;Spring;1545
1546;Belt;Accessories;M;Black;Winter;1546
1547;Sneakers;Footwear;XL;Purple;Summer;1547
1548;Hat;Accessories;L;Teal;Summer;1548
1549;Dress;Clothing;M;Silver;Summer;1549
1550;Sneakers;Footwear;M;Black;Spring;1550
1551;Sunglasses;Accessories;S;Black;Summer;1551
1552;Handbag;Accessories;M;Olive;Summer;1552
1553;Blouse;Clothing;L;Purple;Spring;1553
1554;Blouse;Clothing;M;Indigo;Spring;1554
1555;Shorts;Clothing;S;Lavender;Winter;1555
1556;Shorts;Clothing;S;Cyan;Winter;1556
1557;Hoodie;Clothing;M;Gold;Fall;1557
1558;Backpack;Accessories;L;Magenta;Fall;1558
1559;Sunglasses;Accessories;XL;Teal;Fall;1559
1560;Scarf;Accessories;L;Beige;Fall;1560
1561;Hat;Accessories;M;Teal;Winter;1561
1562;Scarf;Accessories;M;Indigo;Summer;1562
1563;Scarf;Accessories;M;Purple;Winter;1563
1564;Pants;Clothing;M;Teal;Fall;1564
1565;Backpack;Accessories;XL;Turquoise;Summer;1565
1566;Sunglasses;Accessories;L;Peach;Fall;1566
1567;Sneakers;Footwear;S;Green;Winter;1567
1568;Backpack;Accessories;M;Turquoise;Spring;1568
1569;Sneakers;Footwear;L;Yellow;Spring;1569
1570;Skirt;Clothing;M;Orange;Summer;1570
1571;Pants;Clothing;L;Brown;Winter;1571
1572;Jewelry;Accessories;L;Silver;Winter;1572
1573;Skirt;Clothing;L;White;Summer;1573
1574;T-shirt;Clothing;L;Indigo;Summer;1574
1575;Skirt;Clothing;S;Magenta;Spring;1575
1576;Shirt;Clothing;M;Turquoise;Spring;1576
1577;Dress;Clothing;M;White;Spring;1577
1578;Boots;Footwear;S;Olive;Spring;1578
1579;Pants;Clothing;S;Maroon;Winter;1579
1580;Jacket;Outerwear;M;Violet;Summer;1580
1581;Sneakers;Footwear;L;Cyan;Summer;1581
1582;Jewelry;Accessories;L;Teal;Fall;1582
1583;Belt;Accessories;L;Red;Spring;1583
1584;Scarf;Accessories;XL;Yellow;Summer;1584
1585;Blouse;Clothing;S;Silver;Spring;1585
1586;Sweater;Clothing;M;Charcoal;Fall;1586
1587;Boots;Footwear;M;Purple;Fall;1587
1588;Socks;Clothing;M;Beige;Summer;1588
1589;Belt;Accessories;L;Cyan;Winter;1589
1590;Sneakers;Footwear;M;Silver;Summer;1590
1591;Jeans;Clothing;S;Pink;Winter;1591
1592;Skirt;Clothing;L;Gold;Winter;1592
1593;Shoes;Footwear;M;Cyan;Summer;1593
1594;Dress;Clothing;M;Black;Spring;1594
1595;Handbag;Accessories;XL;Charcoal;Summer;1595
1596;Backpack;Accessories;S;Magenta;Spring;1596
1597;Jewelry;Accessories;S;Pink;Fall;1597
1598;Hat;Accessories;XL;Maroon;Winter;1598
1599;Jewelry;Accessories;M;Teal;Fall;1599
1600;Shirt;Clothing;M;Orange;Winter;1600
1601;Boots;Footwear;S;Yellow;Spring;1601
1602;Shirt;Clothing;XL;Red;Spring;1602
1603;Sunglasses;Accessories;S;Charcoal;Winter;1603
1604;Shorts;Clothing;L;Black;Summer;1604
1605;Sweater;Clothing;M;White;Summer;1605
1606;Belt;Accessories;M;Lavender;Winter;1606
1607;T-shirt;Clothing;S;White;Spring;1607
1608;Shorts;Clothing;S;Gray;Fall;1608
1609;Sandals;Footwear;XL;Cyan;Fall;1609
1610;Shirt;Clothing;S;Brown;Fall;1610
1611;Socks;Clothing;L;Purple;Spring;1611
1612;Pants;Clothing;L;Yellow;Winter;1612
1613;Skirt;Clothing;M;Indigo;Summer;1613
1614;Jewelry;Accessories;S;Black;Summer;1614
1615;T-shirt;Clothing;S;Gray;Summer;1615
1616;Jewelry;Accessories;M;Indigo;Fall;1616
1617;Hat;Accessories;M;Green;Spring;1617
1618;Blouse;Clothing;M;Peach;Winter;1618
1619;Sandals;Footwear;L;Purple;Summer;1619
1620;Handbag;Accessories;L;Beige;Winter;1620
1621;Hat;Accessories;M;Charcoal;Winter;1621
1622;Scarf;Accessories;L;Gray;Summer;1622
1623;Shorts;Clothing;S;Brown;Winter;1623
1624;Backpack;Accessories;M;Cyan;Summer;1624
1625;Sweater;Clothing;M;White;Winter;1625
1626;Skirt;Clothing;L;Beige;Winter;1626
1627;Sneakers;Footwear;L;Orange;Summer;1627
1628;Sunglasses;Accessories;M;Olive;Winter;1628
1629;Dress;Clothing;S;Teal;Winter;1629
1630;Blouse;Clothing;S;Silver;Spring;1630
1631;Shoes;Footwear;M;Gold;Summer;1631
1632;Sweater;Clothing;L;Violet;Summer;1632
1633;Gloves;Accessories;S;White;Summer;1633
1634;Socks;Clothing;M;Peach;Spring;1634
1635;Coat;Outerwear;S;Orange;Summer;1635
1636;Sunglasses;Accessories;L;Violet;Summer;1636
1637;Boots;Footwear;L;Green;Fall;1637
1638;Dress;Clothing;M;Peach;Spring;1638
1639;Jacket;Outerwear;M;Black;Spring;1639
1640;Gloves;Accessories;L;Blue;Summer;1640
1641;Scarf;Accessories;S;Magenta;Spring;1641
1642;Hoodie;Clothing;L;Violet;Summer;1642
1643;Coat;Outerwear;M;Beige;Spring;1643
1644;Scarf;Accessories;L;Pink;Summer;1644
1645;Coat;Outerwear;S;Beige;Summer;1645
1646;Scarf;Accessories;L;Green;Summer;1646
1647;Handbag;Accessories;S;Silver;Summer;1647
1648;Boots;Footwear;M;Purple;Summer;1648
1649;Pants;Clothing;M;Gray;Summer;1649
1650;T-shirt;Clothing;M;White;Summer;1650
1651;Scarf;Accessories;M;Silver;Winter;1651
1652;Coat;Outerwear;M;Blue;Winter;1652
1653;Sweater;Clothing;M;Orange;Summer;1653
1654;Belt;Accessories;L;Silver;Winter;1654
1655;Belt;Accessories;L;Gray;Spring;1655
1656;Sweater;Clothing;L;Gold;Spring;1656
1657;Blouse;Clothing;L;Brown;Spring;1657
1658;Skirt;Clothing;L;Turquoise;Spring;1658
1659;Jewelry;Accessories;S;Pink;Spring;1659
1660;Gloves;Accessories;M;Black;Fall;1660
1661;T-shirt;Clothing;L;Yellow;Winter;1661
1662;Gloves;Accessories;S;Beige;Summer;1662
1663;Sunglasses;Accessories;M;Olive;Winter;1663
1664;Shirt;Clothing;XL;Gold;Summer;1664
