Customer ID;Item Purchased;Category;Size;Color;Season
1236;Sweater;Clothing;M;Red;Spring
1237;Hat;Accessories;M;White;Summer
1238;Dress;Clothing;S;Charcoal;Spring
1239;Pants;Clothing;M;Violet;Winter
1240;Coat;Outerwear;XL;Magenta;Spring
1241;Scarf;Accessories;L;White;Winter
1242;Hoodie;Clothing;XL;Pink;Winter
1243;Socks;Clothing;M;Lavender;Summer
1244;Blouse;Clothing;S;Pink;Spring
1245;Socks;Clothing;S;Silver;Summer
1246;Dress;Clothing;M;Violet;Fall
1247;Hoodie;Clothing;M;Charcoal;Winter
1248;T-shirt;Clothing;M;Charcoal;Spring
1249;Hat;Accessories;XL;Red;Winter
1250;Boots;Footwear;M;Peach;Winter
1251;Jeans;Clothing;XL;Purple;Winter
1252;Shorts;Clothing;XL;Orange;Spring
1253;Sandals;Footwear;L;Magenta;Fall
1254;Sandals;Footwear;XL;Red;Winter
1255;Sneakers;Footwear;XL;Black;Spring
1256;Hat;Accessories;M;Peach;Fall
1257;Coat;Outerwear;S;Olive;Winter
1258;Dress;Clothing;L;Gold;Spring
1259;Boots;Footwear;XL;Gold;Spring
1260;Skirt;Clothing;M;Turquoise;Fall
1261;Shirt;Clothing;XL;Green;Spring
1262;Shirt;Clothing;L;Maroon;Summer
1263;Boots;Footwear;L;Brown;Winter
1264;Hoodie;Clothing;L;Brown;Winter
1265;Sweater;Clothing;S;Blue;Winter
1266;Shirt;Clothing;M;Lavender;Spring
1267;Blouse;Clothing;M;Peach;Fall
1268;T-shirt;Clothing;S;Gray;Spring
1269;Jacket;Outerwear;XL;Charcoal;Winter
1270;Jewelry;Accessories;M;Lavender;Spring
1271;Hoodie;Clothing;M;Green;Fall
1272;Jewelry;Accessories;S;Gray;Spring
1273;Sandals;Footwear;M;Orange;Winter
1274;Jeans;Clothing;L;Silver;Spring
1275;Hat;Accessories;M;Olive;Spring
1276;Sweater;Clothing;S;Turquoise;Fall
1277;Boots;Footwear;L;Turquoise;Spring
1278;Blouse;Clothing;L;Green;Spring
1279;Shorts;Clothing;M;Violet;Fall
1280;Hoodie;Clothing;L;Charcoal;Fall
1281;Pants;Clothing;L;White;Winter
1282;Belt;Accessories;M;Olive;Spring
1283;Shirt;Clothing;L;Violet;Winter
1284;Shirt;Clothing;M;Violet;Winter
1285;Dress;Clothing;M;Black;Spring
1286;Gloves;Accessories;M;Charcoal;Fall
1287;Gloves;Accessories;L;Yellow;Winter
1288;Jeans;Clothing;XL;Blue;Winter
1289;Belt;Accessories;XL;Charcoal;Winter
1290;Jacket;Outerwear;M;Red;Fall
1291;Skirt;Clothing;M;Indigo;Spring
1292;Sandals;Footwear;S;Beige;Spring
1293;Belt;Accessories;M;Maroon;Summer
1294;Sweater;Clothing;XL;Yellow;Fall
1295;Shirt;Clothing;M;Silver;Summer
1296;Sneakers;Footwear;M;Olive;Fall
1297;Jeans;Clothing;S;Teal;Spring
1298;Sandals;Footwear;M;Silver;Summer
1299;Pants;Clothing;S;Indigo;Summer
1300;Belt;Accessories;L;Teal;Fall
1301;T-shirt;Clothing;M;Charcoal;Spring
1302;Shirt;Clothing;M;Orange;Fall
1303;Sneakers;Footwear;M;Gold;Fall
1304;Blouse;Clothing;L;Silver;Summer
1305;Backpack;Accessories;S;Orange;Spring
1306;Pants;Clothing;XL;Peach;Spring
1307;Sweater;Clothing;L;Brown;Winter
1308;Coat;Outerwear;L;Black;Summer
1309;Dress;Clothing;L;Red;Summer
1310;Blouse;Clothing;L;Lavender;Summer
1311;Hoodie;Clothing;L;Brown;Winter
1312;Shoes;Footwear;M;Maroon;Fall
1313;T-shirt;Clothing;M;Violet;Winter
1314;Shoes;Footwear;M;Lavender;Summer
1315;Boots;Footwear;S;Magenta;Summer
1316;Shorts;Clothing;L;Green;Spring
1317;Belt;Accessories;S;Lavender;Spring
1318;Pants;Clothing;M;Green;Spring
1319;Shorts;Clothing;M;Maroon;Spring
1320;Sunglasses;Accessories;M;Magenta;Spring
1321;Hat;Accessories;XL;Teal;Fall
1322;T-shirt;Clothing;L;Orange;Winter
1323;Pants;Clothing;M;Violet;Winter
1324;Shorts;Clothing;M;Yellow;Spring
1325;Jewelry;Accessories;S;Orange;Summer
1326;Backpack;Accessories;L;Gold;Summer
1327;Shoes;Footwear;M;Indigo;Spring
1328;Coat;Outerwear;M;Turquoise;Winter
1329;Sweater;Clothing;M;Orange;Winter
1330;Gloves;Accessories;M;Indigo;Fall
1331;Handbag;Accessories;M;Charcoal;Fall
1332;Socks;Clothing;M;Lavender;Spring
1333;Hoodie;Clothing;S;Gold;Spring
1334;Pants;Clothing;M;Lavender;Winter
1335;Coat;Outerwear;S;White;Spring
1336;Boots;Footwear;M;Lavender;Fall
1337;Sneakers;Footwear;M;Charcoal;Spring
1338;Sweater;Clothing;L;Silver;Spring
1339;Handbag;Accessories;S;Yellow;Winter
1340;Belt;Accessories;L;Olive;Winter
1341;Belt;Accessories;M;Peach;Fall
1342;Hoodie;Clothing;XL;Yellow;Fall
1343;Sunglasses;Accessories;XL;Yellow;Summer
1344;Sneakers;Footwear;M;Indigo;Spring
1345;T-shirt;Clothing;S;Violet;Fall
1346;Dress;Clothing;M;White;Fall
1347;Hoodie;Clothing;L;White;Winter
1348;Sweater;Clothing;M;Cyan;Summer
1349;Belt;Accessories;XL;Purple;Spring
1350;Socks;Clothing;XL;Black;Spring
1351;Sunglasses;Accessories;M;Orange;Fall
1352;Coat;Outerwear;L;Maroon;Summer
1353;Hat;Accessories;XL;Orange;Spring
1354;Pants;Clothing;M;Teal;Winter
1355;Backpack;Accessories;M;Gray;Spring
1356;Shorts;Clothing;M;Blue;Summer
1357;Jacket;Outerwear;M;Cyan;Spring
1358;Backpack;Accessories;S;Red;Summer
1359;Scarf;Accessories;XL;Pink;Spring
1360;Hoodie;Clothing;S;Cyan;Winter
1361;Skirt;Clothing;L;Black;Fall
1362;Dress;Clothing;M;Beige;Fall
1363;Coat;Outerwear;M;Gray;Fall
1364;Blouse;Clothing;L;Red;Summer
1365;Hat;Accessories;L;Yellow;Fall
1366;Handbag;Accessories;M;Magenta;Winter
1367;Belt;Accessories;M;Magenta;Fall
1368;Belt;Accessories;S;Black;Fall
1369;Shirt;Clothing;L;Orange;Summer
1370;Shoes;Footwear;M;Green;Winter
1371;Scarf;Accessories;L;Peach;Summer
1372;Pants;Clothing;M;Charcoal;Spring
1373;Blouse;Clothing;M;Gray;Fall
1374;Gloves;Accessories;L;Turquoise;Winter
1375;Handbag;Accessories;M;Red;Fall
1376;Sneakers;Footwear;L;Brown;Spring
1377;Sandals;Footwear;L;Pink;Spring
1378;Sunglasses;Accessories;L;Olive;Spring
1379;Jacket;Outerwear;XL;Lavender;Fall
1380;T-shirt;Clothing;L;Purple;Fall
1381;Sneakers;Footwear;S;Beige;Winter
1382;Shoes;Footwear;L;Green;Winter
1383;Jacket;Outerwear;L;Brown;Winter
1384;Scarf;Accessories;M;Beige;Spring
1385;Sneakers;Footwear;M;Beige;Fall
1386;Jewelry;Accessories;M;Indigo;Fall
1387;Jacket;Outerwear;M;Silver;Fall
1388;Blouse;Clothing;M;Gold;Winter
1389;Dress;Clothing;M;Lavender;Spring
1390;Scarf;Accessories;L;Orange;Fall
1391;Hat;Accessories;M;Maroon;Summer
1392;Blouse;Clothing;S;White;Winter
1393;Gloves;Accessories;M;Yellow;Spring
1394;Gloves;Accessories;L;Yellow;Spring
1395;Coat;Outerwear;L;Magenta;Fall
1396;Scarf;Accessories;L;Turquoise;Spring
1397;Pants;Clothing;XL;Lavender;Winter
1398;Sunglasses;Accessories;S;Magenta;Summer
1399;Dress;Clothing;M;Cyan;Summer
1400;Hat;Accessories;M;Olive;Winter
1401;Backpack;Accessories;M;Red;Fall
1402;Sandals;Footwear;M;Blue;Fall
1403;Sunglasses;Accessories;L;White;Summer
1404;Backpack;Accessories;M;Peach;Spring
1405;Jewelry;Accessories;M;Charcoal;Winter
1406;Socks;Clothing;M;Peach;Winter
1407;Shirt;Clothing;L;Turquoise;Spring
1408;Handbag;Accessories;XL;Charcoal;Spring
1409;Blouse;Clothing;M;Yellow;Winter
1410;Backpack;Accessories;M;Blue;Spring
1411;Hat;Accessories;M;Purple;Summer
1412;Skirt;Clothing;L;Green;Summer
1413;Shorts;Clothing;M;Charcoal;Summer
1414;Blouse;Clothing;S;Indigo;Fall
1415;Socks;Clothing;M;Black;Summer
1416;Belt;Accessories;M;Blue;Winter
1417;Boots;Footwear;L;Silver;Summer
1418;Shorts;Clothing;S;Brown;Spring
1419;Shirt;Clothing;M;Violet;Summer
1420;Handbag;Accessories;M;Orange;Summer
1421;Jeans;Clothing;XL;Gray;Summer
1422;Dress;Clothing;S;Gold;Spring
1423;Dress;Clothing;L;Charcoal;Fall
1424;Sandals;Footwear;S;Black;Fall
1425;Jacket;Outerwear;S;Indigo;Fall
1426;Coat;Outerwear;S;White;Winter
1427;Pants;Clothing;M;Yellow;Summer
1428;Backpack;Accessories;S;Orange;Summer
1429;Blouse;Clothing;S;Green;Summer
1430;Skirt;Clothing;L;Gold;Fall
1431;Sandals;Footwear;S;Orange;Summer
1432;Pants;Clothing;M;Cyan;Fall
1433;Hat;Accessories;L;Black;Winter
1434;Hoodie;Clothing;L;Yellow;Winter
1435;Sweater;Clothing;L;Maroon;Summer
1436;Scarf;Accessories;XL;Black;Fall
1437;Sneakers;Footwear;M;Gray;Winter
1438;Boots;Footwear;XL;Orange;Winter
1439;Coat;Outerwear;M;Cyan;Spring
1440;Boots;Footwear;M;Magenta;Summer
1441;Sandals;Footwear;M;Pink;Spring
1442;Pants;Clothing;S;Turquoise;Summer
1443;Hoodie;Clothing;S;Violet;Spring
1444;Sandals;Footwear;L;Teal;Fall
1445;Sweater;Clothing;L;Pink;Fall
1446;Belt;Accessories;M;Gold;Fall
1447;Jeans;Clothing;XL;Red;Summer
1448;Hoodie;Clothing;S;Beige;Summer
1449;Boots;Footwear;M;Black;Summer
1450;Socks;Clothing;L;Lavender;Winter
1451;Dress;Clothing;S;Teal;Winter
1452;Jacket;Outerwear;M;Maroon;Fall
1453;Jacket;Outerwear;L;Blue;Spring
1454;Boots;Footwear;S;Teal;Winter
1455;Sneakers;Footwear;L;Maroon;Winter
1456;Pants;Clothing;L;Silver;Fall
1457;Coat;Outerwear;S;Olive;Spring
1458;Shirt;Clothing;S;Gray;Spring
1459;Sweater;Clothing;M;Peach;Spring
1460;Shoes;Footwear;L;Yellow;Winter
1461;Boots;Footwear;L;Violet;Fall
1462;Sunglasses;Accessories;S;Red;Summer
1463;Sneakers;Footwear;S;Charcoal;Summer
1464;Jewelry;Accessories;M;Beige;Summer
1465;Belt;Accessories;M;Peach;Winter
1466;Gloves;Accessories;XL;Violet;Winter
1467;Shorts;Clothing;M;Green;Summer
1468;Jewelry;Accessories;XL;Olive;Winter
1469;Gloves;Accessories;S;Silver;Fall
1470;Jewelry;Accessories;M;Purple;Winter
1471;Sandals;Footwear;M;Silver;Spring
1472;Jewelry;Accessories;S;Gray;Spring
1473;Hat;Accessories;L;Turquoise;Spring
1474;Shorts;Clothing;M;Violet;Fall
1475;Sweater;Clothing;S;Pink;Fall
1476;Blouse;Clothing;M;Teal;Spring
1477;Hat;Accessories;M;Magenta;Fall
1478;Belt;Accessories;XL;Silver;Summer
1479;Gloves;Accessories;M;Blue;Summer
1480;Coat;Outerwear;L;Black;Spring
1481;Jewelry;Accessories;M;Gold;Fall
1482;Skirt;Clothing;S;Gray;Spring
1483;Gloves;Accessories;S;Magenta;Spring
1484;Jewelry;Accessories;S;Yellow;Summer
1485;Shorts;Clothing;M;Teal;Summer
1486;Gloves;Accessories;L;Red;Spring
1487;Sneakers;Footwear;S;Yellow;Spring
1488;Skirt;Clothing;L;Black;Summer
1489;Hat;Accessories;L;Pink;Winter
1490;Jewelry;Accessories;XL;Magenta;Summer
1491;Sneakers;Footwear;L;Olive;Spring
1492;Shirt;Clothing;S;Black;Summer
1493;Jacket;Outerwear;M;Maroon;Summer
1494;Belt;Accessories;S;Gold;Fall
1495;T-shirt;Clothing;M;Gray;Spring
1496;Jewelry;Accessories;M;Brown;Winter
1497;T-shirt;Clothing;M;Purple;Winter
1498;Jacket;Outerwear;S;Magenta;Spring
1499;Sweater;Clothing;M;Teal;Summer
1500;Boots;Footwear;S;Olive;Fall
1501;Jeans;Clothing;L;Maroon;Summer
1502;Jeans;Clothing;XL;Silver;Spring
1503;Pants;Clothing;M;Black;Summer
1504;Jacket;Outerwear;M;Maroon;Fall
1505;Jacket;Outerwear;M;Teal;Winter
1506;Belt;Accessories;M;Teal;Summer
1507;Shirt;Clothing;L;Beige;Fall
1508;Dress;Clothing;S;Maroon;Winter
1509;Blouse;Clothing;L;Beige;Spring
1510;Dress;Clothing;XL;White;Summer
1511;Blouse;Clothing;XL;Gray;Fall
1512;Dress;Clothing;M;Violet;Winter
1513;Sneakers;Footwear;L;Silver;Winter
1514;Socks;Clothing;M;Red;Spring
1515;Shoes;Footwear;L;Brown;Winter
1516;Jeans;Clothing;S;Turquoise;Fall
1517;Jeans;Clothing;L;Indigo;Winter
1518;Gloves;Accessories;M;Violet;Spring
1519;Belt;Accessories;M;Yellow;Winter
1520;Sunglasses;Accessories;L;Cyan;Fall
1521;Hat;Accessories;M;Brown;Summer
1522;Backpack;Accessories;M;White;Summer
1523;Shorts;Clothing;L;Yellow;Spring
1524;Socks;Clothing;M;White;Summer
1525;Socks;Clothing;L;Pink;Summer
1526;Belt;Accessories;M;Indigo;Winter
1527;Jacket;Outerwear;L;White;Summer
1528;Hat;Accessories;L;Red;Fall
1529;T-shirt;Clothing;S;Red;Spring
1530;Backpack;Accessories;M;Lavender;Winter
1531;Coat;Outerwear;M;Teal;Spring
1532;Backpack;Accessories;S;Violet;Spring
1533;Jacket;Outerwear;S;Silver;Winter
1534;Shoes;Footwear;M;Gold;Summer
1535;Blouse;Clothing;M;Green;Summer
1536;Sandals;Footwear;S;Turquoise;Fall
1537;Sunglasses;Accessories;M;Indigo;Summer
1538;Shoes;Footwear;L;Black;Spring
1539;Dress;Clothing;L;Charcoal;Fall
1540;Belt;Accessories;M;Turquoise;Spring
1541;Shorts;Clothing;M;Red;Winter
1542;Handbag;Accessories;S;Indigo;Winter
1543;Blouse;Clothing;M;Maroon;Winter
1544;Jeans;Clothing;M;Indigo;Fall
1545;Jewelry;Accessories;M;Maroon;Spring
1546;Belt;Accessories;M;Black;Winter
1547;Sneakers;Footwear;XL;Purple;Summer
1548;Hat;Accessories;L;Teal;Summer
1549;Dress;Clothing;M;Silver;Summer
1550;Sneakers;Footwear;M;Black;Spring
1551;Sunglasses;Accessories;S;Black;Summer
1552;Handbag;Accessories;M;Olive;Summer
1553;Blouse;Clothing;L;Purple;Spring
1554;Blouse;Clothing;M;Indigo;Spring
1555;Shorts;Clothing;S;Lavender;Winter
1556;Shorts;Clothing;S;Cyan;Winter
1557;Hoodie;Clothing;M;Gold;Fall
1558;Backpack;Accessories;L;Magenta;Fall
1559;Sunglasses;Accessories;XL;Teal;Fall
1560;Scarf;Accessories;L;Beige;Fall
1561;Hat;Accessories;M;Teal;Winter
1562;Scarf;Accessories;M;Indigo;Summer
1563;Scarf;Accessories;M;Purple;Winter
1564;Pants;Clothing;M;Teal;Fall
1565;Backpack;Accessories;XL;Turquoise;Summer
1566;Sunglasses;Accessories;L;Peach;Fall
1567;Sneakers;Footwear;S;Green;Winter
1568;Backpack;Accessories;M;Turquoise;Spring
1569;Sneakers;Footwear;L;Yellow;Spring
1570;Skirt;Clothing;M;Orange;Summer
1571;Pants;Clothing;L;Brown;Winter
1572;Jewelry;Accessories;L;Silver;Winter
1573;Skirt;Clothing;L;White;Summer
1574;T-shirt;Clothing;L;Indigo;Summer
1575;Skirt;Clothing;S;Magenta;Spring
1576;Shirt;Clothing;M;Turquoise;Spring
1577;Dress;Clothing;M;White;Spring
1578;Boots;Footwear;S;Olive;Spring
1579;Pants;Clothing;S;Maroon;Winter
1580;Jacket;Outerwear;M;Violet;Summer
1581;Sneakers;Footwear;L;Cyan;Summer
1582;Jewelry;Accessories;L;Teal;Fall
1583;Belt;Accessories;L;Red;Spring
1584;Scarf;Accessories;XL;Yellow;Summer
1585;Blouse;Clothing;S;Silver;Spring
1586;Sweater;Clothing;M;Charcoal;Fall
1587;Boots;Footwear;M;Purple;Fall
1588;Socks;Clothing;M;Beige;Summer
1589;Belt;Accessories;L;Cyan;Winter
1590;Sneakers;Footwear;M;Silver;Summer
1591;Jeans;Clothing;S;Pink;Winter
1592;Skirt;Clothing;L;Gold;Winter
1593;Shoes;Footwear;M;Cyan;Summer
1594;Dress;Clothing;M;Black;Spring
1595;Handbag;Accessories;XL;Charcoal;Summer
1596;Backpack;Accessories;S;Magenta;Spring
1597;Jewelry;Accessories;S;Pink;Fall
1598;Hat;Accessories;XL;Maroon;Winter
1599;Jewelry;Accessories;M;Teal;Fall
1600;Shirt;Clothing;M;Orange;Winter
1601;Boots;Footwear;S;Yellow;Spring
1602;Shirt;Clothing;XL;Red;Spring
1603;Sunglasses;Accessories;S;Charcoal;Winter
1604;Shorts;Clothing;L;Black;Summer
1605;Sweater;Clothing;M;White;Summer
1606;Belt;Accessories;M;Lavender;Winter
1607;T-shirt;Clothing;S;White;Spring
1608;Shorts;Clothing;S;Gray;Fall
1609;Sandals;Footwear;XL;Cyan;Fall
1610;Shirt;Clothing;S;Brown;Fall
1611;Socks;Clothing;L;Purple;Spring
1612;Pants;Clothing;L;Yellow;Winter
1613;Skirt;Clothing;M;Indigo;Summer
1614;Jewelry;Accessories;S;Black;Summer
1615;T-shirt;Clothing;S;Gray;Summer
1616;Jewelry;Accessories;M;Indigo;Fall
1617;Hat;Accessories;M;Green;Spring
1618;Blouse;Clothing;M;Peach;Winter
1619;Sandals;Footwear;L;Purple;Summer
1620;Handbag;Accessories;L;Beige;Winter
1621;Hat;Accessories;M;Charcoal;Winter
1622;Scarf;Accessories;L;Gray;Summer
1623;Shorts;Clothing;S;Brown;Winter
1624;Backpack;Accessories;M;Cyan;Summer
1625;Sweater;Clothing;M;White;Winter
1626;Skirt;Clothing;L;Beige;Winter
1627;Sneakers;Footwear;L;Orange;Summer
1628;Sunglasses;Accessories;M;Olive;Winter
1629;Dress;Clothing;S;Teal;Winter
1630;Blouse;Clothing;S;Silver;Spring
1631;Shoes;Footwear;M;Gold;Summer
1632;Sweater;Clothing;L;Violet;Summer
1633;Gloves;Accessories;S;White;Summer
1634;Socks;Clothing;M;Peach;Spring
1635;Coat;Outerwear;S;Orange;Summer
1636;Sunglasses;Accessories;L;Violet;Summer
1637;Boots;Footwear;L;Green;Fall
1638;Dress;Clothing;M;Peach;Spring
1639;Jacket;Outerwear;M;Black;Spring
1640;Gloves;Accessories;L;Blue;Summer
1641;Scarf;Accessories;S;Magenta;Spring
1642;Hoodie;Clothing;L;Violet;Summer
1643;Coat;Outerwear;M;Beige;Spring
1644;Scarf;Accessories;L;Pink;Summer
1645;Coat;Outerwear;S;Beige;Summer
1646;Scarf;Accessories;L;Green;Summer
1647;Handbag;Accessories;S;Silver;Summer
1648;Boots;Footwear;M;Purple;Summer
1649;Pants;Clothing;M;Gray;Summer
1650;T-shirt;Clothing;M;White;Summer
1651;Scarf;Accessories;M;Silver;Winter
1652;Coat;Outerwear;M;Blue;Winter
1653;Sweater;Clothing;M;Orange;Summer
1654;Belt;Accessories;L;Silver;Winter
1655;Belt;Accessories;L;Gray;Spring
1656;Sweater;Clothing;L;Gold;Spring
1657;Blouse;Clothing;L;Brown;Spring
1658;Skirt;Clothing;L;Turquoise;Spring
1659;Jewelry;Accessories;S;Pink;Spring
1660;Gloves;Accessories;M;Black;Fall
1661;T-shirt;Clothing;L;Yellow;Winter
1662;Gloves;Accessories;S;Beige;Summer
1663;Sunglasses;Accessories;M;Olive;Winter
1664;Shirt;Clothing;XL;Gold;Summer
1665;Handbag;Accessories;M;Purple;Spring
1666;Jacket;Outerwear;L;Pink;Fall
1667;Skirt;Clothing;M;Blue;Summer
1668;Handbag;Accessories;L;Brown;Winter
1669;Blouse;Clothing;L;Charcoal;Summer
1670;T-shirt;Clothing;L;Maroon;Winter
1671;Pants;Clothing;L;Cyan;Fall
1672;Hoodie;Clothing;M;Olive;Winter
1673;Boots;Footwear;L;Gold;Fall
1674;Blouse;Clothing;M;Violet;Fall
1675;Coat;Outerwear;M;Peach;Winter
1676;Pants;Clothing;M;Beige;Spring
1677;Sunglasses;Accessories;M;Cyan;Winter
1678;Jeans;Clothing;L;Silver;Summer
1679;Pants;Clothing;S;Magenta;Summer
1680;Dress;Clothing;S;Black;Fall
1681;Shoes;Footwear;M;Olive;Summer
1682;Sneakers;Footwear;L;Green;Winter
1683;Socks;Clothing;M;Yellow;Fall
1684;Coat;Outerwear;S;Lavender;Spring
1685;Shirt;Clothing;M;Indigo;Spring
1686;Blouse;Clothing;M;Pink;Winter
1687;Gloves;Accessories;L;Red;Fall
1688;Skirt;Clothing;S;Magenta;Winter
1689;Handbag;Accessories;S;Peach;Winter
1690;Shirt;Clothing;L;Turquoise;Winter
1691;Coat;Outerwear;M;Black;Summer
1692;Shoes;Footwear;L;Blue;Summer
1693;Handbag;Accessories;M;Beige;Winter
1694;Jacket;Outerwear;XL;Olive;Fall
1695;Shirt;Clothing;M;Turquoise;Summer
1696;Hat;Accessories;S;Yellow;Fall
1697;Sunglasses;Accessories;S;Turquoise;Spring
1698;Shirt;Clothing;L;Lavender;Fall
1699;Belt;Accessories;XL;Turquoise;Winter
1700;Sweater;Clothing;L;Teal;Spring
1701;Hoodie;Clothing;L;Black;Fall
1702;Handbag;Accessories;XL;Blue;Winter
1703;Jeans;Clothing;XL;Yellow;Summer
1704;Backpack;Accessories;M;Black;Spring
1705;Sneakers;Footwear;M;Lavender;Summer
1706;Jewelry;Accessories;L;Cyan;Summer
1707;Sunglasses;Accessories;M;Brown;Spring
1708;Shorts;Clothing;L;Maroon;Fall
1709;Boots;Footwear;L;Cyan;Spring
1710;Skirt;Clothing;M;Pink;Winter
1711;Pants;Clothing;XL;Orange;Fall
1712;T-shirt;Clothing;M;Lavender;Spring
1713;T-shirt;Clothing;S;Beige;Fall
1714;Jacket;Outerwear;M;Pink;Winter
1715;Jeans;Clothing;S;Charcoal;Summer
1716;Dress;Clothing;XL;Gray;Spring
1717;Blouse;Clothing;M;Cyan;Winter
1718;Hoodie;Clothing;L;Orange;Summer
1719;T-shirt;Clothing;L;Pink;Winter
1720;Sweater;Clothing;M;White;Winter
1721;Shorts;Clothing;S;Beige;Winter
1722;Jewelry;Accessories;S;Magenta;Spring
1723;T-shirt;Clothing;L;Violet;Summer
1724;Scarf;Accessories;XL;Gold;Spring
1725;Shoes;Footwear;S;Teal;Winter
1726;Sunglasses;Accessories;M;Indigo;Spring
1727;Coat;Outerwear;S;Olive;Summer
1728;Blouse;Clothing;S;Violet;Spring
1729;Jeans;Clothing;L;Black;Fall
1730;Shorts;Clothing;M;Brown;Winter
1731;Shirt;Clothing;S;Silver;Fall
1732;Backpack;Accessories;M;Gray;Fall
1733;Belt;Accessories;S;Charcoal;Winter
1734;Blouse;Clothing;L;Black;Summer
1735;Jeans;Clothing;L;Brown;Spring
1736;Dress;Clothing;M;Purple;Winter
1737;Shorts;Clothing;M;Purple;Summer
1738;Jewelry;Accessories;L;Gray;Summer
1739;Handbag;Accessories;M;Green;Spring
1740;Jewelry;Accessories;L;Silver;Winter
1741;Pants;Clothing;L;Charcoal;Fall
1742;Pants;Clothing;XL;Teal;Winter
1743;Sandals;Footwear;XL;White;Spring
1744;Skirt;Clothing;XL;Brown;Winter
1745;Sunglasses;Accessories;L;Teal;Winter
1746;Skirt;Clothing;L;Red;Winter
1747;Handbag;Accessories;L;Brown;Summer
1748;Coat;Outerwear;M;Yellow;Winter
1749;Skirt;Clothing;L;Teal;Winter
1750;Hoodie;Clothing;L;Pink;Fall
1751;Sunglasses;Accessories;M;White;Fall
1752;Sweater;Clothing;M;Silver;Winter
1753;Boots;Footwear;L;Blue;Winter
1754;Skirt;Clothing;L;Black;Fall
1755;Dress;Clothing;S;Beige;Fall
1756;Belt;Accessories;XL;Charcoal;Spring
1757;Jewelry;Accessories;S;Cyan;Fall
1758;Dress;Clothing;L;Yellow;Fall
1759;Hat;Accessories;M;Silver;Winter
1760;Sweater;Clothing;L;Green;Spring
1761;Skirt;Clothing;XL;Peach;Spring
1762;Hoodie;Clothing;S;Green;Fall
1763;Sandals;Footwear;M;Brown;Summer
1764;Jewelry;Accessories;M;Lavender;Winter
1765;Dress;Clothing;M;Charcoal;Summer
1766;Hoodie;Clothing;M;Orange;Spring
1767;Sweater;Clothing;S;Cyan;Winter
1768;Jewelry;Accessories;L;Lavender;Fall
1769;Sandals;Footwear;M;Indigo;Summer
1770;Socks;Clothing;L;Brown;Winter
1771;Backpack;Accessories;M;Pink;Fall
1772;Shirt;Clothing;XL;Turquoise;Fall
1773;Shoes;Footwear;M;Gold;Summer
1774;Coat;Outerwear;M;Blue;Summer
1775;Sweater;Clothing;M;Lavender;Spring
1776;Jacket;Outerwear;M;Violet;Spring
1777;Jacket;Outerwear;L;Cyan;Summer
1778;Sneakers;Footwear;L;Purple;Winter
1779;Belt;Accessories;M;Red;Winter
1780;Scarf;Accessories;M;Charcoal;Winter
1781;Jewelry;Accessories;S;Gray;Summer
1782;T-shirt;Clothing;M;Pink;Fall
1783;Pants;Clothing;M;Lavender;Fall
1784;Handbag;Accessories;L;Lavender;Winter
1785;Backpack;Accessories;L;Yellow;Summer
1786;Gloves;Accessories;S;Peach;Fall
1787;Jacket;Outerwear;M;Brown;Spring
1788;Sweater;Clothing;L;Gold;Fall
1789;Blouse;Clothing;L;Pink;Summer
1790;Blouse;Clothing;L;Peach;Spring
1791;Gloves;Accessories;S;Violet;Summer
1792;Jeans;Clothing;S;Purple;Winter
1793;Sneakers;Footwear;M;Peach;Fall
1794;Hat;Accessories;S;White;Fall
1795;Backpack;Accessories;L;Indigo;Spring
1796;Jeans;Clothing;S;Violet;Fall
1797;Skirt;Clothing;S;Brown;Spring
1798;Belt;Accessories;L;Maroon;Spring
1799;Dress;Clothing;L;Magenta;Winter
1800;Hoodie;Clothing;M;Charcoal;Fall
1801;Coat;Outerwear;XL;Indigo;Winter
1802;Sweater;Clothing;M;Turquoise;Spring
1803;Shorts;Clothing;L;Turquoise;Winter
1804;Sneakers;Footwear;S;Gray;Summer
1805;Sweater;Clothing;L;Peach;Winter
1806;T-shirt;Clothing;L;Gold;Spring
1807;Handbag;Accessories;M;Green;Fall
1808;Sneakers;Footwear;L;Gold;Summer
1809;Jacket;Outerwear;M;Lavender;Spring
1810;Backpack;Accessories;S;Blue;Fall
1811;Jeans;Clothing;M;Magenta;Fall
1812;Belt;Accessories;L;Blue;Summer
1813;Boots;Footwear;S;Blue;Summer
1814;Shorts;Clothing;M;Olive;Spring
1815;Jeans;Clothing;M;White;Summer
1816;Shoes;Footwear;L;White;Winter
1817;Hat;Accessories;M;Purple;Summer
1818;T-shirt;Clothing;M;White;Summer
1819;Sunglasses;Accessories;M;White;Fall
1820;Socks;Clothing;S;Peach;Spring
1821;Shirt;Clothing;XL;Gold;Fall
1822;Shorts;Clothing;M;Teal;Spring
1823;Shirt;Clothing;S;Cyan;Summer
1824;Socks;Clothing;L;Pink;Fall
1825;Pants;Clothing;XL;Magenta;Winter
1826;Boots;Footwear;M;Pink;Winter
1827;T-shirt;Clothing;M;Turquoise;Winter
1828;T-shirt;Clothing;S;Pink;Spring
1829;Coat;Outerwear;L;Gray;Spring
1830;Hat;Accessories;M;White;Spring
1831;Sunglasses;Accessories;M;Blue;Winter
1832;Blouse;Clothing;M;Cyan;Summer
1833;Jewelry;Accessories;M;Blue;Fall
